,SpecimenCode,Species,isSoil,isGround,isArboreal,MicrohabString,Caste,sortingID
0,jtl219724,formicinaecamponotus planatus,False,False,True,beating vegetation,worker,520829
0,jtl219725,myrmicinaecrematogaster brasiliensis,False,False,True,beating vegetation,worker,520830
0,jtl219726,dolichoderinaedolichoderus bispinosus,False,False,True,beating vegetation,queen,520831
0,jtl219727,ectatomminaegnamptogenys strigata,False,False,True,beating vegetation,worker,520832
0,jtl219728,ponerinaeneoponera unidentata,False,False,True,beating vegetation,worker,520833
0,jtl219729,myrmicinaepheidole gulo,False,False,True,beating vegetation,worker,520834
0,jtl219730,myrmicinaepheidole roushae,False,False,True,beating vegetation,worker,520835
0,jtl219731,myrmicinaestrumigenys margaritae,False,False,True,beating vegetation,worker,520836
0,jtl219732,myrmicinaesolenopsis (indet),False,False,True,beating vegetation,worker,520837
0,jtl219733,dolichoderinaetapinoma litorale,False,False,True,beating vegetation,worker,520838
0,jtl219734,dolichoderinaeazteca (indet),False,False,True,beating vegetation,worker,520839
0,jtl219735,formicinaecamponotus planatus,False,False,True,beating vegetation,worker,520840
0,jtl219736,myrmicinaecrematogaster brasiliensis,False,False,True,beating vegetation,worker,520841
0,jtl219737,dolichoderinaedolichoderus bispinosus,False,False,True,beating vegetation,worker,520842
0,jtl219738,dolichoderinaedolichoderus lutosus,False,False,True,beating vegetation,worker,520843
0,jtl219739,ponerinaeneoponera unidentata,False,False,True,beating vegetation,worker,520844
0,jtl219740,myrmicinaeatta cephalotes,False,False,True,beating vegetation,worker,520845
0,jtl219741,formicinaecamponotus (indet),False,False,True,beating vegetation,worker,520846
0,jtl219742,formicinaecamponotus atriceps,False,False,True,beating vegetation,worker,520847
0,jtl219743,formicinaecamponotus novogranadensis,False,False,True,beating vegetation,worker,520848
0,jtl219744,myrmicinaecrematogaster nigropilosa,False,False,True,beating vegetation,worker,520849
0,jtl219745,dolichoderinaedolichoderus bispinosus,False,False,True,beating vegetation,worker,520850
0,jtl219746,dolichoderinaedolichoderus lutosus,False,False,True,beating vegetation,worker,520851
0,jtl219747,ponerinaeneoponera unidentata,False,False,True,beating vegetation,worker,520852
0,jtl219748,ponerinaeplatythyrea punctata,False,False,True,beating vegetation,worker,520853
0,jtl219749,pseudomyrmecinaepseudomyrmex oculatus,False,False,True,beating vegetation,worker,520854
0,jtl219750,dolichoderinaetapinoma ramulorum,False,False,True,beating vegetation,worker,520855
0,jtl219751,dolichoderinaeazteca (indet),False,False,True,beating vegetation,worker,520856
0,jtl219752,formicinaecamponotus novogranadensis,False,False,True,beating vegetation,worker,520857
0,jtl219753,dolichoderinaedolichoderus bispinosus,False,False,True,beating vegetation,worker,520858
0,jtl219754,ponerinaeneoponera unidentata,False,False,True,beating vegetation,worker,520859
0,jtl219755,myrmicinaepheidole susannae,False,False,True,beating vegetation,worker,520860
0,jtl219756,myrmicinaepheidole tschinkeli,False,False,True,beating vegetation,worker,520861
0,jtl219757,myrmicinaetemnothorax aztecus,False,False,True,beating vegetation,worker,520862
0,jtl219758,myrmicinaewasmannia auropunctata,False,False,True,beating vegetation,worker,520863
0,jtl219759,heteroponerinaeacanthoponera minor,False,False,True,beating vegetation,worker,520864
0,jtl219760,myrmicinaeacromyrmex echinatior,False,False,True,beating vegetation,worker,520865
0,jtl219761,myrmicinaecrematogaster nigropilosa,False,False,True,beating vegetation,worker,520866
0,jtl219762,dolichoderinaedolichoderus bispinosus,False,False,True,beating vegetation,worker,520867
0,jtl219763,dolichoderinaedolichoderus lutosus,False,False,True,beating vegetation,worker,520868
0,jtl219764,myrmicinaenesomyrmex pleuriticus,False,False,True,beating vegetation,worker,520869
0,jtl219765,ponerinaeneoponera unidentata,False,False,True,beating vegetation,worker,520870
0,jtl219766,myrmicinaepheidole (indet),False,False,True,beating vegetation,worker,520871
0,jtl219767,dolichoderinaetapinoma ramulorum,False,False,True,beating vegetation,worker,520872
0,jtl219768,myrmicinaeacanthognathus ocellatus,False,False,True,beating vegetation,worker,520873
0,jtl219769,dolichoderinaeazteca (indet),False,False,True,beating vegetation,worker,520874
0,jtl219770,formicinaecamponotus atriceps,False,False,True,beating vegetation,worker,520875
0,jtl219771,formicinaecamponotus planatus,False,False,True,beating vegetation,worker,520876
0,jtl219772,myrmicinaecephalotes minutus,False,False,True,beating vegetation,worker,520877
0,jtl219773,myrmicinaecrematogaster brasiliensis,False,False,True,beating vegetation,worker,520878
0,jtl219774,dolichoderinaedolichoderus bispinosus,False,False,True,beating vegetation,queen,520879
0,jtl219775,dolichoderinaedolichoderus lutosus,False,False,True,beating vegetation,worker,520880
0,jtl219776,ponerinaeneoponera unidentata,False,False,True,beating vegetation,worker,520881
0,jtl219777,myrmicinaepheidole (indet),False,False,True,beating vegetation,worker,520882
0,jtl219778,myrmicinaepheidole plebecula,False,False,True,beating vegetation,worker,520883
0,jtl219779,myrmicinaeprocryptocerus scabriusculus,False,False,True,beating vegetation,worker,520884
0,jtl219780,myrmicinaestrumigenys margaritae,False,False,True,beating vegetation,worker,520885
0,jtl219781,dolichoderinaetapinoma ramulorum,False,False,True,beating vegetation,worker,520886
0,jtl219782,formicinaecamponotus integellus,False,False,True,beating vegetation,worker,520887
0,jtl219783,myrmicinaecrematogaster nigropilosa,False,False,True,beating vegetation,worker,520888
0,jtl219784,dolichoderinaedolichoderus bispinosus,False,False,True,beating vegetation,worker,520889
0,jtl219785,myrmicinaesolenopsis (indet),False,False,True,beating vegetation,worker,520890
0,jtl219786,dolichoderinaetapinoma litorale,False,False,True,beating vegetation,worker,520891
0,jtl219787,myrmicinaetemnothorax aztecus,False,False,True,beating vegetation,worker,520892
0,jtl219788,myrmicinaewasmannia auropunctata,False,False,True,beating vegetation,worker,520893
0,jtl219789,heteroponerinaeacanthoponera minor,False,False,True,beating vegetation,worker,520894
0,jtl219790,dolichoderinaeazteca (indet),False,False,True,beating vegetation,worker,520895
0,jtl219791,formicinaecamponotus (indet),False,False,True,beating vegetation,worker,520896
0,jtl219792,formicinaecamponotus atriceps,False,False,True,beating vegetation,worker,520897
0,jtl219793,myrmicinaecephalotes porrasi,False,False,True,beating vegetation,worker,520898
0,jtl219794,myrmicinaecrematogaster nigropilosa,False,False,True,beating vegetation,worker,520899
0,jtl219795,dolichoderinaedolichoderus bispinosus,False,False,True,beating vegetation,queen,520900
0,jtl219796,myrmicinaepheidole (indet),False,False,True,beating vegetation,worker,520901
0,jtl219797,myrmicinaepheidole plebecula,False,False,True,beating vegetation,worker,520902
0,jtl219798,myrmicinaeprocryptocerus scabriusculus,False,False,True,beating vegetation,worker,520903
0,jtl219799,formicinaecamponotus integellus,False,False,True,beating vegetation,worker,520904
0,jtl219800,formicinaecamponotus novogranadensis,False,False,True,beating vegetation,worker,520905
0,jtl219801,formicinaecamponotus planatus,False,False,True,beating vegetation,worker,520906
0,jtl219802,myrmicinaecephalotes porrasi,False,False,True,beating vegetation,worker,520907
0,jtl219803,dolichoderinaedolichoderus bispinosus,False,False,True,beating vegetation,worker,520908
0,jtl219804,dolichoderinaedolichoderus lutosus,False,False,True,beating vegetation,queen,520909
0,jtl219805,myrmicinaestrumigenys margaritae,False,False,True,beating vegetation,worker,520910
0,jtl219806,myrmicinaewasmannia auropunctata,False,False,True,beating vegetation,worker,520911
0,jtl219807,formicinaecamponotus novogranadensis,False,False,True,beating vegetation,worker,520912
0,jtl219808,formicinaecamponotus planatus,False,False,True,beating vegetation,worker,520913
0,jtl219809,formicinaecamponotus striatus,False,False,True,beating vegetation,worker,520914
0,jtl219810,myrmicinaecephalotes minutus,False,False,True,beating vegetation,worker,520915
0,jtl219811,myrmicinaecephalotes porrasi,False,False,True,beating vegetation,worker,520916
0,jtl219812,myrmicinaecephalotes scutulatus,False,False,True,beating vegetation,worker,520917
0,jtl219813,dolichoderinaedolichoderus bispinosus,False,False,True,beating vegetation,worker,520918
0,jtl219814,ponerinaeneoponera unidentata,False,False,True,beating vegetation,worker,520919
0,jtl219815,myrmicinaeprocryptocerus scabriusculus,False,False,True,beating vegetation,worker,520920
0,jtl219816,formicinaecamponotus novogranadensis,False,False,True,beating vegetation,worker,520921
0,jtl219817,formicinaecamponotus planatus,False,False,True,beating vegetation,worker,520922
0,jtl219818,formicinaecamponotus striatus,False,False,True,beating vegetation,worker,520923
0,jtl219819,myrmicinaecephalotes minutus,False,False,True,beating vegetation,worker,520924
0,jtl219820,myrmicinaecephalotes scutulatus,False,False,True,beating vegetation,worker,520925
0,jtl219821,dolichoderinaedolichoderus bispinosus,False,False,True,beating vegetation,worker,520926
0,jtl219822,formicinaebrachymyrmex (indet),False,False,False,Malaise trap,worker,520927
0,jtl219823,formicinaecamponotus planatus,False,False,False,Malaise trap,worker,520928
0,jtl219824,myrmicinaecephalotes minutus,False,False,False,Malaise trap,worker,520929
0,jtl219825,myrmicinaecephalotes porrasi,False,False,False,Malaise trap,worker,520930
0,jtl219826,myrmicinaecyphomyrmex (indet),False,False,False,Malaise trap,queen,520931
0,jtl219827,(formicidae)(formicidae) (indet),False,False,False,Malaise trap,male,520932
0,jtl219828,ponerinaeodontomachus meinerti,False,False,False,Malaise trap,queen,520933
0,jtl219829,myrmicinaeprocryptocerus scabriusculus,False,False,False,Malaise trap,worker,520934
0,jtl219830,myrmicinaesolenopsis (indet),False,False,False,Malaise trap,queen,520935
0,jtl219831,dolichoderinaetapinoma (indet),False,False,False,Malaise trap,worker,520936
0,jtl219832,dorylinaeleptanilloides male3,False,False,False,Malaise trap,male,520937
0,jtl220073,myrmicinaepheidole picobarva,False,False,False,nest in dead wood,worker,520938
0,jtl220074,myrmicinaepheidole picobarva,False,False,False,nest in dead wood,worker,520939
0,jtl220075,myrmicinaepheidole sebofila,False,False,False,at ground baits,worker,520940
0,jtl220076,myrmicinaepheidole sebofila,False,False,False,at ground baits,worker,520941
0,jtl220077,myrmicinaelenomyrmex colwelli,False,False,False,Hojarasca,worker,520942
0,jtl220078,formicinaenylanderia (indet),False,False,False,at bait,worker,520943
0,jtl220079,myrmicinaepheidole acamata,False,False,False,at bait,worker,520944
0,jtl220080,myrmicinaepheidole anastasii,False,False,False,at bait,worker,520945
0,jtl220081,myrmicinaemyrmicocrypta (indet),False,False,False,at bait,worker,520946
0,jtl220082,ponerinaeneoponera apicalis,False,False,False,at bait,worker,520947
0,jtl220083,myrmicinaepheidole browni,False,False,False,at bait,worker,520948
0,jtl220084,myrmicinaepheidole insipida,False,False,False,at bait,worker,520949
0,jtl220085,myrmicinaepheidole roushae,False,False,False,at bait,worker,520950
0,jtl220086,myrmicinaesolenopsis (indet),False,False,False,at bait,worker,520951
0,jtl220087,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,520952
0,jtl220088,myrmicinaepheidole purpurea,False,False,False,at bait,worker,520953
0,jtl220089,myrmicinaepheidole tschinkeli,False,False,False,at bait,worker,520954
0,jtl220090,formicinaenylanderia (indet),False,False,False,at bait,worker,520955
0,jtl220091,myrmicinaepheidole acamata,False,False,False,at bait,worker,520956
0,jtl220092,formicinaecamponotus (indet),False,False,False,at bait,worker,520957
0,jtl220093,myrmicinaepheidole tschinkeli,False,False,False,at bait,worker,520958
0,jtl220094,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,520959
0,jtl220095,myrmicinaepheidole plebecula,False,False,False,at bait,worker,520960
0,jtl220096,myrmicinaepheidole branstetteri,False,False,False,at bait,worker,520961
0,jtl220097,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,520962
0,jtl220098,myrmicinaecarebara urichi,False,False,False,at bait,worker,520963
0,jtl220099,myrmicinaepheidole psilogaster,False,False,False,at bait,worker,520964
0,jtl220100,myrmicinaepheidole tschinkeli,False,False,False,at bait,worker,520965
0,jtl220101,ponerinaehypoponera nitidula,False,False,False,at bait,worker,520966
0,jtl220102,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,520967
0,jtl220103,myrmicinaepheidole roushae,False,False,False,at bait,worker,520968
0,jtl220104,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,520969
0,jtl220105,myrmicinaepheidole tschinkeli,False,False,False,at bait,worker,520970
0,jtl220106,myrmicinaepheidole tschinkeli,False,False,False,at bait,worker,520971
0,jtl220107,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,520972
0,jtl220108,myrmicinaepheidole plebecula,False,False,False,at bait,worker,520973
0,jtl220109,myrmicinaepheidole acamata,False,False,False,at bait,worker,520974
0,jtl220110,myrmicinaesolenopsis (indet),False,False,False,at bait,worker,520975
0,jtl220111,myrmicinaepheidole tschinkeli,False,False,False,at bait,worker,520976
0,jtl220112,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,520977
0,jtl220113,myrmicinaepheidole (indet),False,False,False,at bait,worker,520978
0,jtl220114,myrmicinaepheidole tschinkeli,False,False,False,at bait,worker,520979
0,jtl220115,formicinaecamponotus (indet),False,False,False,at bait,worker,520980
0,jtl220116,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,520981
0,jtl220117,myrmicinaeprocryptocerus scabriusculus,False,False,False,at bait,worker,520982
0,jtl220118,ectatomminaegnamptogenys simulans,False,False,False,at bait,worker,520983
0,jtl220119,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,520984
0,jtl220120,myrmicinaepheidole psilogaster,False,False,False,at bait,worker,520985
0,jtl220121,myrmicinaepheidole gulo,False,False,False,at bait,worker,520986
0,jtl220122,myrmicinaepheidole walkeri,False,False,False,at bait,worker,520987
0,jtl220123,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,520988
0,jtl220124,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,520989
0,jtl220125,myrmicinaepheidole acamata,False,False,False,at bait,worker,520990
0,jtl220126,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,520991
0,jtl220127,myrmicinaepheidole tschinkeli,False,False,False,at bait,worker,520992
0,jtl220128,myrmicinaepheidole walkeri,False,False,False,at bait,worker,520993
0,jtl220129,myrmicinaepheidole acamata,False,False,False,at bait,worker,520994
0,jtl220130,myrmicinaepheidole simonsi,False,False,False,at bait,worker,520995
0,jtl220131,myrmicinaepheidole tschinkeli,False,False,False,at bait,worker,520996
0,jtl220132,myrmicinaesolenopsis (indet),False,False,False,at bait,worker,520997
0,jtl220133,myrmicinaemyrmicocrypta (indet),False,False,False,at bait,worker,520998
0,jtl220134,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,520999
0,jtl220135,myrmicinaepheidole walkeri,False,False,False,at bait,worker,521000
0,jtl220136,myrmicinaepheidole insipida,False,False,False,at bait,worker,521001
0,jtl220137,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,521002
0,jtl220138,myrmicinaepheidole psilogaster,False,False,False,at bait,worker,521003
0,jtl220139,myrmicinaepheidole walkeri,False,False,False,at bait,worker,521004
0,jtl220141,myrmicinaepheidole roushae,False,False,False,at bait,worker,521005
0,jtl220142,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,521006
0,jtl220143,myrmicinaepheidole anastasii,False,False,False,at bait,worker,521007
0,jtl220144,myrmicinaepheidole walkeri,False,False,False,at bait,worker,521008
0,jtl220145,myrmicinaewasmannia auropunctata,False,False,False,at bait,worker,521009
0,jtl220146,ponerinaehypoponera nitidula,False,False,False,at bait,worker,521010
0,jtl220147,formicinaenylanderia (indet),False,False,False,at bait,worker,521011
0,jtl220148,myrmicinaepheidole tschinkeli,False,False,False,at bait,worker,521012
0,jtl220149,ponerinaehypoponera nitidula,False,False,False,at bait,worker,521013
0,jtl220150,formicinaenylanderia (indet),False,False,False,at bait,worker,521014
0,jtl220151,myrmicinaepheidole browni,False,False,False,at bait,worker,521015
0,jtl220152,myrmicinaepheidole gulo,False,False,False,at bait,worker,521016
0,jtl220153,formicinaenylanderia (indet),False,False,False,at bait,worker,521017
0,jtl220154,myrmicinaepheidole gulo,False,False,False,at bait,worker,521018
0,jtl220155,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,521019
0,jtl220156,myrmicinaepheidole tschinkeli,False,False,False,at bait,worker,521020
0,jtl220157,myrmicinaecrematogaster nigropilosa,False,False,False,at bait,worker,521021
0,jtl220158,formicinaenylanderia (indet),False,False,False,at bait,worker,521022
0,jtl220159,myrmicinaepheidole tschinkeli,False,False,False,at bait,worker,521023
0,jtl220160,myrmicinaesolenopsis (indet),False,False,False,at bait,worker,521024
0,jtl220161,myrmicinaepheidole tschinkeli,False,False,False,at bait,worker,521025
0,jtl220162,myrmicinaepheidole acamata,False,False,False,at bait,worker,521026
0,jtl220163,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,521027
0,jtl220164,myrmicinaepheidole tschinkeli,False,False,False,at bait,worker,521028
0,jtl220165,myrmicinaepheidole acamata,False,False,False,at bait,worker,521029
0,jtl220166,myrmicinaepheidole roushae,False,False,False,at bait,worker,521030
0,jtl220167,myrmicinaepheidole tschinkeli,False,False,False,at bait,worker,521031
0,jtl220168,myrmicinaepheidole acamata,False,False,False,at bait,worker,521032
0,jtl220169,myrmicinaepheidole browni,False,False,False,at bait,worker,521033
0,jtl220170,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,521034
0,jtl220171,formicinaenylanderia (indet),False,False,False,at bait,worker,521035
0,jtl220172,myrmicinaepheidole browni,False,False,False,at bait,worker,521036
0,jtl220173,myrmicinaepheidole tschinkeli,False,False,False,at bait,worker,521037
0,jtl220174,formicinaenylanderia (indet),False,False,False,at bait,worker,521038
0,jtl220175,myrmicinaepheidole tschinkeli,False,False,False,at bait,worker,521039
0,jtl220176,myrmicinaepheidole acamata,False,False,False,at bait,worker,521040
0,jtl220177,myrmicinaepheidole harrisonfordi,False,False,False,at bait,worker,521041
0,jtl220179,myrmicinaesolenopsis (indet),False,False,False,at bait,worker,521042
0,jtl220180,myrmicinaepheidole acamata,False,False,False,at bait,worker,521043
0,jtl220181,myrmicinaepheidole albipes,False,False,False,at bait,worker,521044
0,jtl220182,myrmicinaepheidole browni,False,False,False,at bait,worker,521045
0,jtl220183,myrmicinaeaphaenogaster jtl001,False,False,False,at bait,worker,521046
0,jtl220184,myrmicinaepheidole roushae,False,False,False,at bait,worker,521047
0,jtl220185,myrmicinaepheidole browni,False,False,False,at bait,worker,521048
0,jtl220186,ponerinaeneoponera apicalis,False,False,False,at bait,worker,521049
0,jtl220187,ponerinaepachycondyla harpax,False,False,False,at bait,worker,521050
0,jtl220188,myrmicinaepheidole acamata,False,False,False,at bait,worker,521051
0,jtl220189,myrmicinaepheidole browni,False,False,False,at bait,worker,521052
0,jtl220190,ponerinaepachycondyla harpax,False,False,False,at bait,worker,521053
0,jtl220191,formicinaenylanderia (indet),False,False,False,at bait,worker,521054
0,jtl220192,myrmicinaepheidole insipida,False,False,False,at bait,worker,521055
0,jtl220193,ponerinaeodontomachus laticeps,False,False,False,at bait,worker,521056
0,jtl220194,formicinaenylanderia (indet),False,False,False,at bait,worker,521057
0,jtl220195,myrmicinaepheidole browni,False,False,False,at bait,worker,521058
0,jtl220196,myrmicinaepheidole insipida,False,False,False,at bait,worker,521059
0,jtl220197,myrmicinaepheidole acamata,False,False,False,at bait,worker,521060
0,jtl220198,myrmicinaepheidole tschinkeli,False,False,False,at bait,worker,521061
0,jtl220199,myrmicinaepheidole albipes,False,False,False,at bait,worker,521062
0,jtl220200,myrmicinaepheidole acamata,False,False,False,at bait,worker,521063
0,jtl220201,myrmicinaepheidole albipes,False,False,False,at bait,worker,521064
0,jtl220202,myrmicinaepheidole insipida,False,False,False,at bait,worker,521065
0,jtl220203,ectatomminaegnamptogenys strigata,False,False,False,at bait,worker,521066
0,jtl220204,formicinaenylanderia (indet),False,False,False,at bait,worker,521067
0,jtl220205,myrmicinaepheidole acamata,False,False,False,at bait,worker,521068
0,jtl220206,myrmicinaesolenopsis (indet),False,False,False,at bait,worker,521069
0,jtl220208,formicinaenylanderia (indet),False,False,False,at bait,worker,521070
0,jtl220209,myrmicinaepheidole branstetteri,False,False,False,at bait,worker,521071
0,jtl220210,myrmicinaeaphaenogaster jtl001,False,False,False,at bait,worker,521072
0,jtl220211,myrmicinaepheidole plebecula,False,False,False,at bait,worker,521073
0,jtl220212,formicinaenylanderia (indet),False,False,False,at bait,worker,521074
0,jtl220213,myrmicinaepheidole acamata,False,False,False,at bait,worker,521075
0,jtl220214,myrmicinaesolenopsis (indet),False,False,False,at bait,worker,521076
0,jtl220215,ponerinaeneoponera apicalis,False,False,False,at bait,worker,521077
0,jtl220216,ponerinaepachycondyla harpax,False,False,False,at bait,worker,521078
0,jtl220217,formicinaenylanderia (indet),False,False,False,at bait,worker,521079
0,jtl220218,myrmicinaepheidole acamata,False,False,False,at bait,worker,521080
0,jtl220219,myrmicinaepheidole browni,False,False,False,at bait,worker,521081
0,jtl220220,formicinaenylanderia (indet),False,False,False,at bait,worker,521082
0,jtl220221,myrmicinaepheidole colobopsis,False,False,False,at bait,worker,521083
0,jtl220222,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,521084
0,jtl220223,myrmicinaepheidole branstetteri,False,False,False,at bait,worker,521085
0,jtl220224,formicinaenylanderia (indet),False,False,False,at bait,worker,521086
0,jtl220225,myrmicinaepheidole nebulosa,False,False,False,at bait,worker,521087
0,jtl220226,myrmicinaepheidole walkeri,False,False,False,at bait,worker,521088
0,jtl220227,ectatomminaegnamptogenys strigata,False,False,False,at bait,worker,521089
0,jtl220228,myrmicinaepheidole acamata,False,False,False,at bait,worker,521090
0,jtl220229,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,521091
0,jtl220230,myrmicinaepheidole browni,False,False,False,at bait,worker,521092
0,jtl220231,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,521093
0,jtl220232,myrmicinaepheidole acamata,False,False,False,at bait,worker,521094
0,jtl220233,myrmicinaepheidole tuxtlasana,False,False,False,at bait,worker,521095
0,jtl220234,formicinaebrachymyrmex (indet),False,False,False,at bait,worker,521096
0,jtl220235,ponerinaepachycondyla harpax,False,False,False,at bait,worker,521097
0,jtl220236,myrmicinaepheidole acamata,False,False,False,at bait,worker,521098
0,jtl220237,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,521099
0,jtl220238,myrmicinaepheidole roushae,False,False,False,at bait,worker,521100
0,jtl220239,myrmicinaepheidole acamata,False,False,False,at bait,worker,521101
0,jtl220240,myrmicinaepheidole insipida,False,False,False,at bait,worker,521102
0,jtl220241,ponerinaepachycondyla harpax,False,False,False,at bait,worker,521103
0,jtl220242,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,521104
0,jtl220243,myrmicinaepheidole walkeri,False,False,False,at bait,worker,521105
0,jtl220244,ectatomminaegnamptogenys sulcata_group,False,False,False,at bait,worker,521106
0,jtl220245,myrmicinaepheidole roushae,False,False,False,at bait,worker,521107
0,jtl220246,myrmicinaepheidole harrisonfordi,False,False,False,at bait,worker,521108
0,jtl220247,myrmicinaepheidole branstetteri,False,False,False,at bait,worker,521109
0,jtl220248,formicinaenylanderia (indet),False,False,False,at bait,worker,521110
0,jtl220249,myrmicinaepheidole browni,False,False,False,at bait,worker,521111
0,jtl220250,myrmicinaepheidole tschinkeli,False,False,False,at bait,worker,521112
0,jtl220251,formicinaenylanderia (indet),False,False,False,at bait,worker,521113
0,jtl220252,myrmicinaepheidole acamata,False,False,False,at bait,worker,521114
0,jtl220253,myrmicinaepheidole colobopsis,False,False,False,at bait,worker,521115
0,jtl220254,myrmicinaepheidole tschinkeli,False,False,False,at bait,worker,521116
0,jtl220255,myrmicinaeaphaenogaster jtl001,False,False,False,at bait,worker,521117
0,jtl220256,myrmicinaepheidole acamata,False,False,False,at bait,worker,521118
0,jtl220257,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,521119
0,jtl220258,ponerinaehypoponera nitidula,False,False,False,at bait,worker,521120
0,jtl220259,myrmicinaepheidole acamata,False,False,False,at bait,worker,521121
0,jtl220260,myrmicinaepheidole nebulosa,False,False,False,at bait,worker,521122
0,jtl220261,myrmicinaepheidole belonorte,False,False,False,at bait,worker,521123
0,jtl220262,myrmicinaepheidole gulo,False,False,False,at bait,worker,521124
0,jtl220263,myrmicinaepheidole tschinkeli,False,False,False,at bait,worker,521125
0,jtl220264,myrmicinaeaphaenogaster jtl001,False,False,False,at bait,worker,521126
0,jtl220265,ponerinaeneoponera apicalis,False,False,False,at bait,worker,521127
0,jtl220266,myrmicinaepheidole gulo,False,False,False,at bait,worker,521128
0,jtl220267,myrmicinaepheidole acamata,False,False,False,at bait,worker,521129
0,jtl220268,myrmicinaepheidole albipes,False,False,False,at bait,worker,521130
0,jtl220269,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,521131
0,jtl220270,myrmicinaepheidole psilogaster,False,False,False,at bait,worker,521132
0,jtl220271,myrmicinaepheidole roushae,False,False,False,at bait,worker,521133
0,jtl220272,myrmicinaepheidole gulo,False,False,False,at bait,worker,521134
0,jtl220273,myrmicinaepheidole roushae,False,False,False,at bait,worker,521135
0,jtl220274,myrmicinaepheidole belonorte,False,False,False,at bait,worker,521136
0,jtl220275,myrmicinaepheidole gulo,False,False,False,at bait,worker,521137
0,jtl220276,myrmicinaepheidole gulo,False,False,False,at bait,worker,521138
0,jtl220277,myrmicinaepheidole gulo,False,False,False,at bait,worker,521139
0,jtl220278,ponerinaepachycondyla purpurascens,False,False,False,at bait,worker,521140
0,jtl220279,myrmicinaepheidole browni,False,False,False,at bait,worker,521141
0,jtl220280,myrmicinaepheidole gulo,False,False,False,at bait,worker,521142
0,jtl220281,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,521143
0,jtl220282,myrmicinaepheidole albipes,False,False,False,at bait,worker,521144
0,jtl220283,myrmicinaepheidole belonorte,False,False,False,at bait,worker,521145
0,jtl220284,myrmicinaepheidole browni,False,False,False,at bait,worker,521146
0,jtl220285,myrmicinaepheidole harrisonfordi,False,False,False,at bait,worker,521147
0,jtl220286,formicinaenylanderia (indet),False,False,False,at bait,worker,521148
0,jtl220287,myrmicinaepheidole acamata,False,False,False,at bait,worker,521149
0,jtl220288,myrmicinaepheidole tschinkeli,False,False,False,at bait,worker,521150
0,jtl220289,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,521151
0,jtl220290,myrmicinaepheidole psilogaster,False,False,False,at bait,worker,521152
0,jtl220291,myrmicinaepheidole gulo,False,False,False,at bait,worker,521153
0,jtl220292,ponerinaeodontomachus laticeps,False,False,False,at bait,worker,521154
0,jtl220293,myrmicinaepheidole acamata,False,False,False,at bait,worker,521155
0,jtl220294,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,521156
0,jtl220295,myrmicinaepheidole plebecula,False,False,False,at bait,worker,521157
0,jtl220296,myrmicinaepheidole tschinkeli,False,False,False,at bait,worker,521158
0,jtl220297,myrmicinaesolenopsis (indet),False,False,False,at bait,worker,521159
0,jtl220298,myrmicinaemyrmicocrypta (indet),False,False,False,at bait,worker,521160
0,jtl220299,formicinaenylanderia (indet),False,False,False,at bait,worker,521161
0,jtl220300,myrmicinaepheidole gulo,False,False,False,at bait,worker,521162
0,jtl220301,formicinaebrachymyrmex (indet),False,False,False,at bait,worker,521163
0,jtl220302,ponerinaepachycondyla harpax,False,False,False,at bait,worker,521164
0,jtl220303,myrmicinaepheidole browni,False,False,False,at bait,worker,521165
0,jtl220304,myrmicinaepheidole gulo,False,False,False,at bait,worker,521166
0,jtl220305,myrmicinaepheidole hasticeps,False,False,False,at bait,worker,521167
0,jtl220306,myrmicinaesolenopsis (indet),False,False,False,at bait,worker,521168
0,jtl220307,myrmicinaepheidole harrisonfordi,False,False,False,at bait,worker,521169
0,jtl220308,myrmicinaepheidole tschinkeli,False,False,False,at bait,worker,521170
0,jtl220309,myrmicinaesolenopsis (indet),False,False,False,at bait,worker,521171
0,jtl220310,formicinaenylanderia (indet),False,False,False,at bait,worker,521172
