"","V1","V2","V3","V4"
"7117","casent0005585","202.870918052988","157.629390018484","116.911275415896"
"7118","casent0005586","207.96170212766","172.259101654846","134.075650118203"
"7119","casent0005589","194.085750853242","142.345563139932","84.2849829351536"
"7120","casent0005575","210.146911519199","175.718697829716","114.353088480801"
"7121","casent0005577","181.864059590317","139.399441340782","99.153165735568"
"7122","casent0005636","142.146605444408","115.279435880617","87.8586421777632"
"7123","casent0005640","184.934187738136","131.547280914444","89.3713197090405"
"7124","casent0005611","166.78963230862","127.722121760096","82.5786618444846"
"7125","casent0005598","145.768283294842","112.990762124711","85.4657428791378"
"7126","casent0005613","171.061991233563","137.284909204759","100.509705698184"
"7127","casent0005623","171.459240012991","140.235790841182","106.328678142254"
"7128","casent0005582","207.117647058824","155.673202614379","110.533613445378"
"7129","casent0005631","186.942891493838","145.501953712053","89.8563270213405"
"7130","casent0005642","176.26976976977","138.212712712713","97.8988988988989"
"7131","casent0005643","174.768270290121","131.990451707675","84.1039294895336"
"7132","casent0005644","136.71619047619","111.678095238095","90.9257142857143"
"7133","casent0005656","175.566629955947","140.311674008811","108.998898678414"
"7134","casent0005658","149.605652759085","112.053835800808","85.0861372812921"
"7135","casent0005706","110.53443877551","78.7334183673469","67.1530612244898"
"7136","casent0005670","114.829896907216","79.7431271477663","63.192439862543"
"7137","casent0005671","128.796068796069","86.7338247338247","62.2235872235872"
"7138","casent0005683","190.031216931217","144.154497354497","85.5301587301587"
"7139","casent0005710","159.771778257739","121.298776097912","106.267098632109"
"7140","casent0005712","191.89907550077","118.75500770416","69.3181818181818"
"7141","casent0005690","120.59375","82.25875","67.4320833333333"
"7142","casent0005664","157.760361099713","104.769388592532","65.5617562576939"
"7143","casent0005676","196.868050117463","140.330853563038","83.6068911511355"
"7144","casent0005739","212.9963099631","202.317343173432","193.778597785978"
"7145","casent0005740","201.202680067002","138.335008375209","78.1139028475712"
"7146","casent0005721","153.755159474672","90.859756097561","63.0051594746717"
"7147","casent0005737","188.293844367015","143.602787456446","87.1265969802555"
"7148","casent0005775","201.258767072721","137.52750092285","65.968623108158"
"7149","casent0005728","109.548117154812","75.4979079497908","71.2584844258484"
"7150","casent0281478","164.631859131859","123.05733005733","78.3038493038493"
"7151","casent0281506","120.627390499692","75.7328809376928","69.3355953115361"
"7152","casent0281594","76.7722439843313","71.5629546726357","70.358701734751"
"7153","casent0281649","119.982892690513","91.5422498703992","82.575946086055"
"7154","casent0281650","136.264705882353","105.97491349481","89.0320069204152"
"7155","casent0281695","181.090831556503","132.66908315565","80.9535181236674"
"7156","casent0281703","74.0005091649694","64.4368635437882","63.6985743380855"
"7157","casent0281774","123.599017384732","94.5661375661376","73.9319727891156"
"7158","casent0281796","127.684882895671","82.2292405961675","66.611071682044"
"7159","casent0281792","92.1486401012018","80.1448450347881","80.5983554712207"
"7160","casent0281868","112.845070422535","89.4211267605634","76.7845070422535"
"7161","casent0281925","120.855040871935","85.8964577656676","68.2059945504087"
"7162","casent0281956","155.5552","117.636","69.622"
"7163","casent0281933","67.3727272727273","63.7139393939394","59.7539393939394"
"7164","casent0281950","121.467219589258","94.6761453396525","75.4913112164297"
"7165","casent0282274","97.6888888888889","68.6705314009662","52.448309178744"
"7166","casent0282379","155.941304347826","125.619565217391","81.845652173913"
"7167","casent0282017","139.217311233886","73.0123651670613","36.2173112338858"
"7168","casent0282018","183.385423100679","109.726991970352","40.9851760345893"
"7169","casent0281996","136.636892397175","104.535521395929","74.6418778562526"
"7170","casent0281972","127.662568885121","103.359050445104","81.0097498940229"
"7171","casent0282536","138.569611998696","95.9879360939028","51.7587218780567"
"7172","casent0282540","113.329054343175","90.676080445015","70.4582798459564"
"7173","casent0282600","173.559154929577","100.288732394366","49.0352112676056"
"7174","casent0282589","189.629974901398","145.896020078881","76.7547508067408"
"7175","casent0282533","139.760188087774","94.0865987460815","47.7182601880878"
"7176","casent0282688","122.833140208575","88.7195828505214","55.561123986095"
"7177","casent0282712","110.250403877221","100.467689822294","86.2342487883683"
"7178","casent0282958","115.662316910786","91.9395472703063","64.8218375499334"
"7179","casent0282933","122.659826589595","97.2650289017341","81.1505780346821"
"7180","casent0282941","120.481281820904","101.122192273136","88.7154836777478"
"7181","casent0282930","207.11170212766","148.811761229314","77.2364066193853"
"7182","casent0290559","156.441819255759","112.532191376255","80.359716479622"
"7183","casent0294372","98.6875","98.6197183098592","89.137323943662"
"7184","casent0296182","180.707751937984","132.802325581395","93.0751937984496"
"7185","casent0284017","124.948401570387","99.0072910824453","91.4901850813236"
"7186","casent0284020","198.375872769589","154.105508145849","93.2878200155159"
"7187","casent0283480","127.588217244554","95.9303467321264","64.6689168456582"
"7188","casent0316947","93.6104026845638","92.4305369127517","90.3761744966443"
"7189","casent0316927","89.1991666666667","78.7666666666667","77.61"
"7190","casent0300690","95.1511710432931","82.7579843860894","73.0198722498226"
"7191","casent0301829","117.697078831533","99.3633453381353","81.8991596638655"
"7192","casent0298318","112.174271229404","114.152091254753","102.527883396705"
"7193","casent0316949","94.5135135135135","93.462676962677","89.1981981981982"
"7194","casent0316939","90.2912346842601","89.1611687087653","88.0018850141376"
"7195","casent0317009","99.0575916230366","85.7842931937173","86.5591623036649"
"7196","casent0317011","164.957511896669","123.963970088375","88.2256968048946"
"7197","casent0317013","100.875714285714","75.255","69.7371428571429"
"7198","casent0317016","115.719603960396","102.960396039604","100.247128712871"
"7199","casent0317007","97.787954383464","86.8449750534569","81.8207412687099"
"7200","casent0316955","153.003399048266","119.912304554725","73.2766825288919"
"7201","casent0316996","82.2682611506141","64.8668390433096","56.071105365223"
"7202","casent0316972","88.19754723235","76.3954259197879","69.7789194564137"
"7203","casent0316969","89.6437462951986","80.841138114997","77.158861885003"
"7204","casent0316952","119.574876237624","89.666150990099","65.9675123762376"
"7205","casent0316966","126.074429771909","101.117046818727","70.4237695078031"
"7206","casent0317033","70.3973390866595","62.7612369651205","63.1380798274002"
"7207","casent0317036","99.4086088583905","78.581409856519","68.3000623830318"
"7208","casent0317050","152.0522696011","122.786795048143","85.1365199449794"
"7209","casent0317058","110.353142368534","85.8589140658401","64.1740059854639"
"7210","casent0317023","70.2198660714286","68.7717633928571","69.5390625"
"7211","casent0317027","91.9150627615063","78.7627615062761","74.3535564853557"
"7212","casent0317017","167.65306122449","138.67649281935","100.406651549509"
"7213","casent0317043","105.329002514669","84.9354568315172","67.2124895222129"
"7214","casent0317076","161.075369458128","117.30197044335","62.3990147783251"
"7215","casent0317589","103.218553459119","86.6745283018868","90.313679245283"
"7216","casent0317561","121.754221388368","90.1529080675422","57.8081613508443"
"7217","casent0317590","95.2725733634311","67.0011286681716","65.186230248307"
"7218","casent0317642","109.808426596445","89.4233048057933","76.0421329822252"
"7219","casent0317524","114.030657748049","86.5986622073579","74.845596432553"
"7220","casent0317525","108.470142602496","91.3204099821747","78.7295008912656"
"7221","casent0317520","85.5287415846712","80.9678922837908","79.3283272915588"
"7222","casent0317521","83.0350971922246","79.2553995680346","71.0923326133909"
"7223","casent0317689","94.6567164179104","87.1315644002211","81.3770038695412"
"7224","casent0317695","107.907265209687","92.0974601299468","75.1222681630242"
"7225","casent0318428","160.346844238564","118.513028372901","79.3196294151708"
"7226","casent0318457","75.4895554365292","72.5018746652383","72.3433315479379"
"7227","casent0319221","90.8523537803138","69.4008559201141","65.9864479315264"
"7228","casent0318939","132.341348420556","103.521923620934","85.3380480905233"
"7229","casent0318936","109.877930119416","97.0579389650597","87.1331269349845"
"7230","casent0319227","162.018372703412","122.150262467192","69.6719160104987"
"7231","casent0339229","154.723778143877","121.81109280615","82.5420098846787"
"7232","casent0318513","150.328578975172","108.889064976228","63.9096671949287"
"7233","casent0318458","169.907276239536","123.913715389569","86.0521571152608"
"7234","casent0318490","207.746204933586","154.247628083491","80.2381404174573"
"7235","casent0318957","115.4","96.5309090909091","84.408"
"7236","casent0345020","142.514817367333","135.92005513439","104.20744314266"
"7237","casent0339242","128.319088319088","117.368945868946","83.4387464387464"
"7238","casent0339250","108.918367346939","88.8238095238095","76.5619047619048"
"7239","casent0345008","93.1857923497268","77.0314207650273","52.0040983606557"
"7240","casent0345007","149.240648379052","143.319201995012","107.206982543641"
"7241","casent0344940","82.1010582010582","70.3179894179894","64.2529100529101"
"7242","casent0339286","122.078596491228","91.5529824561404","64.5178947368421"
"7243","casent0345070","169.83631713555","174.56010230179","157.404092071611"
"7244","casent0249159","96.0072463768116","80.7615942028986","67.536231884058"
"7245","casent0249162","87.1664785553047","77.3797968397291","68.5479683972912"
"7246","casent0249193","81.6030729833547","74.4097311139565","68.2693128467776"
"7247","casent0249231","115.69518442623","88.2392418032787","70.7904713114754"
"7248","casent0249239","97.0922600619195","91.6594427244582","87.2377708978328"
"7249","casent0249308","132.34755210858","108.665050896752","83.2578768783325"
"7250","casent0249311","94.703825136612","79.3896174863388","68.6114754098361"
"7251","casent0249324","181.10151642797","138.44650379107","82.4570345408593"
"7252","casent0249292","72.4637996733805","68.553620032662","65.0664126292869"
"7253","casent0249349","102.102774922919","84.2209660842754","77.7975334018499"
"7254","casent0249350","117.418690601901","91.7645195353749","85.4197465681098"
"7255","casent0249345","171.98024691358","133.490534979424","92.2353909465021"
"7256","casent0249384","97.1106166560712","89.8998728544183","88.5890019071837"
"7257","casent0249378","157.970104633782","117.482062780269","78.686846038864"
"7258","casent0249340","87.9789954337899","87.5022831050228","89.8200913242009"
"7259","casent0249342","153.703125","119.817434210526","93.0863486842105"
"7260","casent0249328","141.055721989215","98.4266027561414","66.6357100059916"
"7261","casent0249337","91.628754640567","80.0080998987513","78.8292271346608"
"7262","casent0249481","174.468968351829","137.333333333333","86.8516235100699"
"7263","casent0249484","161.537090909091","112.109818181818","80.6989090909091"
"7264","casent0249443","138.872752043597","101.903814713896","78.1866485013624"
"7265","casent0249401","97.1907467532468","81.9099025974026","74.4724025974026"
"7266","casent0249465","117.127721335269","81.4230769230769","74.2140783744557"
"7267","casent0249447","111.851772287863","75.5445757250269","73.7848191908342"
"7268","casent0249398","133.460347432024","107.486782477341","91.1937311178248"
"7269","casent0249510","133.418101545254","103.213686534216","70.6282560706402"
"7270","casent0249511","104.03036379261","79.8693784016041","76.5353766828989"
"7271","casent0249514","134.13986679353","108.623691722169","91.3315889628925"
"7272","casent0249503","117.193882585101","84.3532313764183","73.908238776517"
"7273","casent0249516","72.6523297491039","69.6845878136201","67.7192353643967"
"7274","casent0249519","87.1918269230769","84.1485576923077","78.9663461538462"
"7275","casent0249500","105.562987736901","84.2391304347826","78.8890746934225"
"7276","casent0249485","149.978766430738","98.9170879676441","76.7922143579373"
"7277","casent0179545","75.2","65.9871794871795","65.7470085470085"
"7278","casent0179661","177.157680569685","113.505595116989","63.9511698880977"
"7279","casent0179662","124.937138728324","97.6661849710983","84.1242774566474"
"7280","casent0179626","120.584928229665","82.1812200956938","61.3391148325359"
"7281","casent0179629","128.467826657912","62.0508864084045","35.7652659225213"
"7282","casent0179660","171.62539556962","122.869857594937","69.9493670886076"
"7283","casent0179603","126.271646859083","96.446519524618","80.2710809281268"
"7284","casent0179604","63.3162341581171","58.4055522027761","59.2468316234158"
"7285","casent0179632","132.02377747869","77.1825930910722","29.5082996859578"
"7286","casent0179617","75.4564254062038","73.8581979320532","68.5642540620384"
"7287","casent0179645","136.783976510067","84.685822147651","36.8531879194631"
"7288","casent0179849","115.838181818182","102.579393939394","94.1757575757576"
"7289","casent0179883","123.423295454545","96.2698863636364","92.2272727272727"
"7290","casent0179856","86.2795698924731","65.9114971050455","66.5963606286187"
"7291","casent0179861","167.273280584297","105.50091296409","73.5562994522216"
"7292","casent0179949","106.925433526012","69.3341040462428","50.0456647398844"
"7293","casent0179976","87.5202652910833","72.4502579218865","67.0147383935151"
"7294","casent0179965","83.3907284768212","74.1335540838852","72.5104856512141"
"7295","casent0181454","154.253731343284","104.948439620081","75.2048846675712"
"7296","casent0181474","121.130145530146","85.5205821205821","46.197920997921"
"7297","casent0181506","108.010614101592","83.7467778620167","62.7035633055345"
"7298","casent0181531","82.4296529968454","89.4826498422713","91.602523659306"
"7299","casent0181194","169.655764513491","129.124284546198","77.2919051512674"
"7300","casent0181253","133.520183486239","116.666055045872","95.3307339449541"
"7301","casent0179987","87.1077133728891","67.6572341396623","60.3423094477408"
"7302","casent0179981","151.117746717493","102.97458703939","54.57263871241"
"7303","casent0181607","79.0199335548173","79.8126245847176","84.468438538206"
"7304","casent0181798","103.567714396585","107.992239037641","107.955374466434"
"7305","casent0185253","134.413917940467","91.771922767498","66.2079646017699"
"7306","casent0185461","110.134020618557","82.2406992380099","62.9533841326759"
"7307","casent0185117","89.2227864170105","75.9647730879086","70.6762932402412"
"7308","casent0184306","95.7043404735062","73.4385569334837","66.2550732807215"
"7309","casent0183626","67.5027448714244","66.5911586246749","64.1915631320428"
"7310","casent0183943","74.9777587681779","62.5992301112062","55.8528656971771"
"7311","casent0181802","91.4663178548071","96.8371484630477","96.7432962720733"
"7312","casent0189093","151.484132841328","124.729889298893","87.3564575645756"
"7313","casent0186141","136.348346235046","105.015482054891","84.9472202674173"
"7314","casent0186506","137.302724077329","113.880052724077","89.4837434094903"
"7315","casent0185541","151.601456815817","108.596774193548","81.2721123829344"
"7316","casent0187058","75.054054054054","77.9528957528958","77.0548262548263"
"7317","casent0188741","131.958694396303","99.0453495089544","77.7461005199307"
"7318","casent0188284","74.5336676217765","70.0343839541547","70.9412607449857"
"7319","casent0191885","99.3345070422535","76.6042253521127","62.4866197183099"
"7320","casent0191894","154.147170917619","107.412195836998","69.6452653180885"
"7321","casent0189167","87.8268482490272","67.8463035019455","55.8210116731518"
"7322","casent0192019","100.550325850833","78.4293989862418","70.8761766835626"
"7323","casent0189240","73.987898089172","63.0980891719745","60.015923566879"
"7324","casent0191568","81.1727777777778","73.5977777777778","76.2511111111111"
"7325","casent0189482","111.662582056893","75.017943107221","54.9689277899344"
"7326","casent0191483","99.8909730363423","80.7737397420867","68.4830011723329"
"7327","casent0193172","58.6112489660877","41.7361455748553","36.2100909842845"
"7328","casent0192199","94.6802900461437","78.2116018457482","70.2373104812129"
"7329","casent0192360","193.188692098093","144.644414168937","87.0994550408719"
"7330","casent0193084","28.6779089376054","26.5092748735245","26.6897133220911"
"7331","casent0193107","55.7955390334572","26.7342007434944","20.6988847583643"
"7332","casent0193112","38.510719754977","26.4724349157734","22.0811638591118"
"7333","casent0192386","91.3085535154501","86.320644872369","89.6744290192566"
"7334","casent0193556","65.0440074906367","57.2397003745318","53.3473782771536"
"7335","casent0193575","50.0622335890878","37.4339300937766","32.0809889173061"
"7336","casent0193255","89.2249488752556","74.8200408997955","64.0357873210634"
"7337","casent0193256","94.1563444108761","75.9078549848943","61.5045317220544"
"7338","casent0193600","101.118309859155","75.3915492957747","29.3535211267606"
"7339","casent0193603","32.3086989992302","30.1732101616628","28.3895304080062"
"7340","casent0193257","133.075425790754","114.622871046229","88.0981346309813"
"7341","casent0193746","92.5516304347826","53.6521739130435","29.4782608695652"
"7342","casent0235113","86.9729622266402","81.7141153081511","83.7773359840954"
"7343","casent0235060","207.070535267634","154.658329164582","83.7553776888444"
"7344","casent0235132","108.204980842912","79.8074712643678","62.1135057471264"
"7345","casent0235133","91.680049413218","63.2452130945028","56.3520691785053"
"7346","casent0235135","143.119908204246","94.7389558232932","55.2409638554217"
"7347","casent0235124","139.929521276596","103.806515957447","62.46875"
"7348","casent0235136","131.373118837571","106.92994291645","89.9034769071095"
"7349","casent0235125","167.279764821166","127.571288584027","78.1543361097501"
"7350","casent0235166","97.3038022813688","73.690494296578","70.4927756653992"
"7351","casent0235146","163.527540729247","135.143522110163","84.3910007757952"
"7352","casent0235189","163.614190687361","121.931263858093","78.8858093126386"
"7353","casent0235191","146.783439490446","110.516454352442","73.5796178343949"
"7354","casent0235169","116.616818722729","80.6636255454185","69.0785402618009"
"7355","casent0235187","188.17358490566","160.769811320755","108.958490566038"
"7356","casent0178702","77.8541458541459","63.5344655344655","53.8271728271728"
"7357","casent0178703","76.7901477832512","67.7147783251231","60.2118226600985"
"7358","casent0178704","142.865224625624","122.454242928453","112.945091514143"
"7359","casent0178677","82.7331360946746","57.8254437869822","46.7970414201183"
"7360","casent0178680","100.277671755725","88.0047709923664","86.7624045801527"
"7361","casent0178676","110.81270096463","76.822347266881","64.2138263665595"
"7362","casent0178669","148.567375886525","113.051579626048","92.6202450032237"
"7363","casent0178714","78.8126009693053","64.0355411954766","61.7059773828756"
"7364","casent0178741","86.6294736842105","84.4010526315789","79.618947368421"
"7365","casent0178784","105.902180685358","75.6398753894081","68.8373831775701"
"7366","casent0178744","120.890473104342","76.9377835385612","62.8062216461439"
"7367","casent0178802","93.3607283464567","79.3833661417323","74.2278543307087"
"7368","casent0178827","106.568081991215","76.5724743777452","68.7994143484627"
"7369","casent0178830","79.5127516778523","67.6281879194631","65.9087248322148"
"7370","casent0178832","120.396688264939","101.13750899928","91.0309575233981"
"7371","casent0178821","72.8432904411765","60.4122242647059","57.65625"
"7372","casent0178919","79.7283464566929","78.5614173228346","80.6244094488189"
"7373","casent0178920","82.4774096385542","76.7477409638554","77.6596385542169"
"7374","casent0178901","69.8377777777778","77.6372222222222","85.2161111111111"
"7375","casent0178879","137.390853658537","90.2573170731707","77.0189024390244"
"7376","casent0179013","130.31567721294","130.756843227871","135.537859936011"
"7377","casent0179014","38.5815773630343","39.4780252859723","46.6363636363636"
"7378","casent0178897","105.771850170261","94.6810442678774","82.2809307604994"
"7379","casent0178916","159.989492119089","99.5989492119089","78.1978984238179"
"7380","casent0178907","122.418767507003","86.5126050420168","79.9649859943978"
"7381","casent0179456","119.117216117216","112.417582417582","107.642246642247"
"7382","casent0179036","73.7405223251896","61.2822240943555","60.1895534962089"
"7383","casent0179053","129.373454245672","81.0098928276999","40.441879637263"
"7384","casent0179054","76.3519736842105","50.1299342105263","46.6101973684211"
"7385","casent0179436","85.9877906976744","73.7959302325581","75.9552325581395"
"7386","casent0179425","106.157848710101","99.6392654132051","97.017490161784"
"7387","casent0179444","73.8810101991258","71.808644973288","75.6920835356969"
"7388","casent0179055","83.2567823343849","66.2347003154574","55.3148264984227"
"7389","casent0179032","45.5260638297872","55.6271276595745","61.0351063829787"
"7390","casent0179575","109.540935672515","84.7672514619883","78.1736842105263"
"7391","casent0179580","106.6084375","78.211875","57.82375"
"7392","casent0179543","117.005798629415","88.3695308381655","74.5403268318397"
"7393","casent0104486","128.613230035757","96.0601907032181","79.7830750893921"
"7394","casent0104508","172.186549239392","129.862289831865","88.8903122497998"
"7395","casent0104546","120.41800804829","92.5467806841046","86.1448692152917"
"7396","casent0104668","150.186356895699","117.581809194266","92.7152743450321"
"7397","casent0104741","124.987021630616","94.434608985025","83.3234608985025"
"7398","casent0104771","152.435979513444","95.7906530089629","73.2970550576184"
"7399","casent0104773","113.084912280702","71.8154385964912","63.1571929824561"
"7400","casent0104672","145.687874596588","100.251267865376","71.6934071000461"
"7401","casent0104674","78.4695792880259","75.5074433656958","89.0485436893204"
"7402","casent0104755","146.089928057554","94.0665467625899","70.0095923261391"
"7403","casent0104682","105.696058784235","95.7655310621243","94.7441549766199"
"7404","casent0104767","200.468699839486","131.810593900482","91.0230069555912"
"7405","casent0104669","162.764515257899","118.266540642722","66.6011342155009"
"7406","casent0104680","129.477272727273","88.8607954545455","76.6747159090909"
"7407","casent0104763","89.5005112474438","83.8583844580777","86.4243353783231"
"7408","casent0104776","161.331242158093","132.072772898369","95.4253450439147"
"7409","casent0104777","102.224291155311","74.7147693609818","67.9801100296234"
"7410","casent0104824","78.5514739229025","60.9260770975057","55.0399092970522"
"7411","casent0104813","196.099337748344","154.050331125828","100.202649006623"
"7412","casent0104816","118.599099099099","91.1283783783784","81.7936936936937"
"7413","casent0104819","95.1813224267212","76.7436946148603","79.5971370143149"
"7414","casent0104821","109.513347022587","100.213552361396","98.1930184804928"
"7415","casent0104778","119.155858930603","106.210466439135","101.637087599545"
"7416","casent0104805","86.7145659637077","74.2854340362923","76.2393330063757"
"7417","casent0104789","78.4454212454212","60.5003663003663","61.7435897435897"
"7418","casent0104811","187.942873629544","138.637622619735","80.9105597230237"
"7419","casent0104848","128.897288842544","93.0641293013556","81.4144942648592"
"7420","casent0005896","182.438709677419","144.511290322581","105.234408602151"
"7421","casent0005897","170.823885525592","138.607044578976","90.0231150247661"
"7422","casent0005889","172.896621280888","143.833585476551","119.873424104892"
"7423","casent0005890","201.117975681893","138.501150180743","81.8521196187972"
"7424","casent0005891","210.046271338724","171.678346810422","129.902964959569"
"7425","casent0005963","220.017137096774","177.797379032258","87.9858870967742"
"7426","casent0005964","158.157088122605","111.511767925561","64.9934318555008"
"7427","casent0005926","145.570615034169","90.7984054669704","68.6753986332574"
"7428","casent0005916","147.997206703911","114.353351955307","105.168296089385"
"7429","casent0005902","173.875159235669","127.384713375796","74.7"
"7430","casent0005922","129.993453355155","83.7783960720131","73.9489361702128"
"7431","casent0006031","157.31247460382","117.900853311662","67.8350264120276"
"7432","casent0005987","201.491821155943","159.076335877863","112.648854961832"
"7433","casent0005988","195.918985270049","152.838788870704","103.724222585925"
"7434","casent0005994","163.956137768619","121.028848984398","91.1430674124227"
"7435","casent0006065","140.15765171504","103.540897097625","89.1259894459103"
"7436","casent0006139","120.284271284271","85.2914862914863","66.5699855699856"
"7437","casent0006070","176.916129032258","116.157320099256","57.1687344913151"
"7438","casent0006144","158.076725025747","105.439237899073","71.5993820803296"
"7439","casent0006151","105.037572254335","65.369529314616","51.967382328654"
"7440","casent0006794","146.580964970258","103.204890945142","69.163251817581"
"7441","casent0006813","148.98844765343","105.324187725632","85.2194945848375"
"7442","casent0006730","154.328488372093","99.4520348837209","59.0804263565892"
"7443","casent0006828","117.730692076229","89.5310932798395","68.4714142427282"
"7444","casent0006269","126.696271470465","72.9484708839548","59.5115207373272"
"7445","casent0006291","149.199436619718","84.2630985915493","49.1825352112676"
"7446","casent0006824","139.749675745785","119.678988326848","108.541504539559"
"7447","casent0006672","112.091663523199","81.0475292342512","78.3244058845719"
"7448","casent0008155","80.0989010989011","70.8376068376068","61.6459096459096"
"7449","casent0007016","176.953560371517","122.0173374613","64.8823529411765"
"7450","casent0009246","161.70390070922","136.948581560284","111.677304964539"
"7451","casent0009349","117.279827503594","108.476760900815","106.761379971251"
"7452","casent0009358","130.820233463035","95.2357976653696","70.1066147859922"
"7453","casent0008636","114.925343249428","69.3046338672769","47.0652173913044"
"7454","casent0008639","157.335885167464","112.533014354067","64.2928229665072"
"7455","casent0008643","94.284083703234","69.7387444514902","53.6842105263158"
"7456","casent0008646","87.0339588918677","51.9428060768543","40.1483467381591"
"7457","casent0009816","97.0410458251335","95.0095586168119","93.8144503795333"
"7458","casent0009966","89.7378119001919","85.4207293666027","89.4145873320537"
"7459","casent0010670","91.2388185654008","73.3721518987342","77.6084388185654"
"7460","casent0010667","189.020766773163","128.081469648562","83.0031948881789"
"7461","casent0010675","42.1144248326232","43.6141205112599","51.0940353012781"
"7462","casent0010676","77.2281938325991","72.1039647577092","74.0052863436123"
"7463","casent0010797","124.860806916427","118.12795389049","116.505475504323"
"7464","casent0010787","104.329278887924","88.6264118158123","78.0417028670721"
"7465","casent0010802","162.105984467794","113.068524440384","59.4627683873915"
"7466","casent0010694","174.213936972925","113.592543275632","70.9684864624945"
"7467","casent0010871","160.559751972943","108.667981961669","85.7426719278467"
"7468","casent0010872","169.291736366678","115.653730344597","86.3596520575443"
"7469","casent0010924","186.570888468809","135.5595463138","71.1543793320731"
"7470","casent0010848","121.98459563543","79.9281129653402","55.2644415917843"
"7471","casent0010925","115.356792717087","86.3473389355742","72.718137254902"
"7472","casent0060392","177.07729468599","142.81884057971","96.2952898550725"
"7473","casent0059749","119.289129454217","93.6323861073523","80.3351375732972"
"7474","casent0059506","161.549599507086","119.998151571165","84.2322858903266"
"7475","casent0059574","109.662006578947","87.2236842105263","77.3947368421053"
"7476","casent0064827","144.845188284519","123.141422594142","115.195815899582"
"7477","casent0065056","209.722415795587","168.094657375145","108.437282229965"
"7478","casent0060744","168.561983471074","126.433884297521","89.7520661157025"
"7479","casent0060837","141.640421263791","97.8761283851555","85.2457372116349"
"7480","casent0061081","110.719777872704","81.1003844510893","72.6005980350278"
"7481","casent0061101","103.756079027356","73.1656534954407","55.790273556231"
"7482","casent0060691","197.053037171351","166.618313689937","115.863100634633"
"7483","casent0060701","151.713580246914","103.873580246914","72.078024691358"
"7484","casent0060617","142.988131699847","97.9349157733538","70.2327718223583"
"7485","casent0064819","98.8148959474261","79.7426067907996","73.2749178532311"
"7486","casent0064303","112.953560371517","120.965944272446","90.1455108359133"
"7487","casent0065793","135.391099123399","89.9217801753203","69.0141604855024"
"7488","casent0067191","192.359118852459","146.44518442623","89.0763319672131"
"7489","casent0067276","60.8051881993896","50.8062054933876","42.822482197355"
"7490","casent0066390","128.545696539485","79.0594498669033","59.5829636202307"
"7491","casent0066701","207.460063897764","161.581469648562","93.3993610223642"
"7492","casent0066723","100.821339950372","102.127791563275","106.468982630273"
"7493","casent0067105","208.846381093058","170.321270310192","115.59305760709"
"7494","casent0066898","157.015675426464","121.198709082527","88.8630705394191"
"7495","casent0066962","125.401266551526","81.0777202072539","52.3730569948187"
"7496","casent0066777","206.494825355757","149.594113842173","74.9896507115136"
"7497","casent0066715","157.699256110521","131.38788522848","113.112646121148"
"7498","casent0068113","99.1278145695364","76.276821192053","69.2781456953642"
"7499","casent0068192","139.419052863436","90.8513215859031","68.2758810572687"
"7500","casent0068233","78.9690286250587","79.1149694978883","81.3660253402159"
"7501","casent0068352","125.772024729521","93.822256568779","84.4907264296754"
"7502","casent0068457","90.371408045977","71.566091954023","62.573275862069"
"7503","casent0068674","99.20796289138","88.779281020487","85.3950521839969"
"7504","casent0069350","133.842527109854","88.7100424328147","62.2244224422442"
"7505","casent0069448","150.593676262388","110.132609721567","75.5809344030203"
"7506","casent0067901","193.84507862551","152.935934769948","85.768782760629"
"7507","casent0067964","88.2530532486566","80.3136297020029","78.04738641915"
"7508","casent0067555","97.1306967984934","83.4757062146893","82.9856873822976"
"7509","casent0067573","84.7797297297297","82.4114864864865","84.4351351351351"
"7510","casent0067798","70.5695130557516","52.061044460127","44.5021171489061"
"7511","casent0067882","116.178461538462","84.7287912087912","56.1120879120879"
"7512","casent0068975","118.487209302326","102.396511627907","89.2813953488372"
"7513","casent0067343","81.1420323325635","80.9769053117783","85.3978060046189"
"7514","casent0069991","157.205259781911","109.811417575369","79.9223861449647"
"7515","casent0070062","126.01673151751","83.5007782101167","61.8007782101167"
"7516","casent0070310","108.625833333333","76.36125","57.1666666666667"
"7517","casent0071633","201.383943200437","167.231021299836","100.232659748771"
"7518","casent0070722","99.8611211573237","90.0618444846293","75.8777576853526"
"7519","casent0069883","128.628167354154","124.335297583972","117.434885091338"
"7520","casent0069956","91.9065449010654","85.3872146118722","82.8989345509894"
"7521","casent0070297","84.7230046948357","74.9201877934272","71.6643192488263"
"7522","casent0070298","104.044756179025","92.0046760187041","84.6933867735471"
"7523","casent0077626","170.271161048689","148.759550561798","110.922097378277"
"7524","casent0077633","102.37436762226","90.8161888701518","82.0893760539629"
"7525","casent0076504","207.686991869919","151.124274099884","85.9239256678281"
"7526","casent0076645","82.9718599862732","66.0624571036376","67.9183253260124"
"7527","casent0076246","100.8585572843","99.0961810466761","101.806223479491"
"7528","casent0077232","77.5222965440357","69.7118171683389","68.0607580824972"
"7529","casent0077471","223.370475113122","182.617081447964","121.10463800905"
"7530","casent0073614","101.599393019727","82.1745068285281","81.1874051593323"
"7531","casent0077691","101.379464285714","102.427678571429","103.240178571429"
"7532","casent0096385","161.554767533491","118.238376674547","72.8404255319149"
"7533","casent0096420","126.454148471616","90.5420305676856","72.4617903930131"
